name,sale,lot,position,dealer,year,origin_author,origin_cat,school_pntg,diff_origin,logprice,price,count,subject,authorstandard,artistliving,authorstyle,author,winningbidder,winningbiddertype,endbuyer,Interm,type_intermed,Height_in,Width_in,Surface_Rect,Diam_in,Surface_Rnd,Shape,Surface,material,mat,materialCat,quantity,nfigures,engraved,original,prevcoll,othartist,paired,figures,finished,lrgfont,relig,landsALL,lands_sc,lands_elem,lands_figs,lands_ment,arch,mytho,peasant,othgenre,singlefig,portrait,still_life,discauth,history,allegory,pastorale,other
R1764-40b,R1764,40,0.079681275,R,1764,D/FL,D/FL,D/FL,0,2.525728644,12.5,1,"(2) l'un reprsente un Concert, l'autre un Chat  qui l'on fait manger de la bouillie","Jordaens (J) the Elder, Jacob",0,n/a,Jacques Jordaens,Unknown,,,,,36,44,1584,,0,squ_rect,1584,toile,t,canvas,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
R1764-41,R1764,41,0.081673307,R,1764,D/FL,D/FL,D/FL,0,5.075173815,160,1,"Un Saint, levant les yeux au Ciel, figure presque  mi-corps","Dyck, Sir Anthony van",0,n/a,Antoine van Dyck,"Mnageot, Augustin",D,D,0,,19,14.25,270.75,,0,squ_rect,270.75,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R1764-42,R1764,42,0.083665339,R,1764,D/FL,D/FL,D/FL,0,2.302585093,10,1,"Un homme  mi-corps en chemise, assis sur une chaise, il a la main droite pose sur le dos d'un chien","Dyck, Sir Anthony van; Lely, Peter",0,n/a,Antoine van Dyck,"Rmy, Pierre",E,E,0,,29,38,1102,,0,squ_rect,1102,toile,t,canvas,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R1764-43,R1764,43,0.085657371,R,1764,X,D/FL,D/FL,1,0.693147181,2,1,Le Buste d'un Gnral Hollandois,"in the taste of Dyck, Sir Anthony van",0,taste of,dans le got de Van Dyck,Unknown,,,,,26.5,21,556.5,,0,squ_rect,556.5,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R1764-44a,R1764,44,0.087649402,R,1764,D/FL,D/FL,D/FL,0,6.21959564,502.5,1,"(2) Deux Portraits; l'on ne croit pas pouvoir trouver de plus beaux tableaux de Rembrandts, que le sont ceux-ci: un portrait d'homme, que l'on croit tre celui d'Erasme, est touch avec fermet; le coloris en est vigoureux: celui de femme a des beauts essentielles, une physionomie aimable, la touche fine & le coloris agrable.","Rijn, Rembrandt Harmenszoon van",0,n/a,Rembrandt van Rhein,"Rmy, Pierre",E,E,0,,24,18,432,,0,squ_rect,432,bois,b,wood,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
R1764-44b,R1764,44,0.087649402,R,1764,D/FL,D/FL,D/FL,0,6.21959564,502.5,1,"(2) Deux Portraits; l'on ne croit pas pouvoir trouver de plus beaux tableaux de Rembrandts, que le sont ceux-ci: un portrait d'homme, que l'on croit tre celui d'Erasme, est touch avec fermet; le coloris en est vigoureux: celui de femme a des beauts essentielles, une physionomie aimable, la touche fine & le coloris agrable.","Rijn, Rembrandt Harmenszoon van",0,n/a,Rembrandt van Rhein,"Rmy, Pierre",E,E,0,,24,18,432,,0,squ_rect,432,bois,b,wood,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
R1764-45a,R1764,45,0.089641434,R,1764,D/FL,D/FL,D/FL,0,1.098612289,3,1,"(2) Deux Egyptiens, figures  mi-corps","attributed to Rijn, Rembrandt Harmenszoon van",0,attributed to,Rembrandt van Rhein,"Rmy, Pierre",E,E,0,,26.5,20,530,,0,squ_rect,530,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
R1764-45b,R1764,45,0.089641434,R,1764,D/FL,D/FL,D/FL,0,1.098612289,3,1,"(2) Deux Egyptiens, figures  mi-corps","attributed to Rijn, Rembrandt Harmenszoon van",0,attributed to,Rembrandt van Rhein,"Rmy, Pierre",E,E,0,,26.5,20,530,,0,squ_rect,530,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
R1764-46,R1764,46,0.091633466,R,1764,D/FL,D/FL,D/FL,0,3.871201011,48,1,"Une Tabagie o quatre Hommes paroissent chanter, l'un d'eux tient un papier de Musique","Brouwer, Adriaen",0,n/a,Andrien Brauwer,"Rmy, Pierre",E,E,0,,9.75,7.25,70.6875,,0,squ_rect,70.6875,bois,b,wood,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
R1764-47,R1764,47,0.093625498,R,1764,D/FL,D/FL,D/FL,0,3.688879454,40,1,"Un Peintre Flamand, fumant & tenant sa palette, il a un chevalet devant lui","Craesbeeck, Joos van",0,n/a,Joseph van Craesbeke,"Basan, Pierre-Franois",D,D,0,,11,8.5,93.5,,0,squ_rect,93.5,bois,b,wood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R1764-48,R1764,48,0.09561753,R,1764,D/FL,D/FL,D/FL,0,4.043051268,57,1,"Une Dame debout proche de sa toilette, est accompagne de trois Femmes de Chambre, & de deux Cavaliers qui semblent empresss  la servir; un homme habill ngligemment que l'on peut supposer tre le Mari, ne parot, non plus que cette Dame, vouloir se prter  leurs empressemens","Palamedeszoon, Anthonie",0,n/a,Palamedes,"Langeac, marquis de",C,C,0,,17,23,391,,0,squ_rect,391,toile,t,canvas,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
R1764-49,R1764,49,0.097609562,R,1764,D/FL,D/FL,D/FL,0,7.396335294,1630,1,"Une Chambre, sur le premier plan de laquelle il y a un Homme jusqu'aux genoux, v de face, un Livre de Musique est pos devant lui sur une chaise; une Femme prsente un verre de bierre  un Homme tenant sa pipe, qui est assis proche d'une chemine.","Ostade (A), Adriaen van",0,n/a,Adrien van Ostade,"Rmy, Pierre",E,E,0,,10,8.25,82.5,,0,squ_rect,82.5,bois,b,wood,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
R1764-50a,R1764,50,0.099601594,R,1764,D/FL,D/FL,D/FL,0,4.605170186,100,1,"(2) Des intrieurs de Fermes, o sont  des Moutons, des Vaches, des Poules, &c. Dans le premier, un Berger debout joue de la flute; & dans l'autre, on voit aussi un Berger, mais assis, tenant son chien.","Teniers II the Younger, David",0,n/a,David Teniers,"Mnageot, Augustin",D,D,0,,14.25,21.5,306.375,,0,squ_rect,306.375,toile,t,canvas,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
R1764-50b,R1764,50,0.099601594,R,1764,D/FL,D/FL,D/FL,0,4.605170186,100,1,"(2) Des intrieurs de Fermes, o sont  des Moutons, des Vaches, des Poules, &c. Dans le premier, un Berger debout joue de la flute; & dans l'autre, on voit aussi un Berger, mais assis, tenant son chien.","Teniers II the Younger, David",0,n/a,David Teniers,"Mnageot, Augustin",D,D,0,,14.25,21.5,306.375,,0,squ_rect,306.375,toile,t,canvas,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
R1764-51,R1764,51,0.101593625,R,1764,D/FL,D/FL,D/FL,0,4.077537444,59,1,Un des plus beaux & des plus agrables Tableaux de ce Matre,"Ryckaert the Younger, David",0,n/a,David Rikaert,"Basan, Pierre-Franois",D,D,0,,33,27,891,,0,squ_rect,891,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R1764-52,R1764,52,0.103585657,R,1764,D/FL,D/FL,D/FL,0,6.396929655,600,1,"Une vieille Femme de bonne mine, vue  mi-corps dans sa boutique; elle met des lunettes pour regarder de la moutarde qu'un jeune garcon a dans un pot: la gravit qui paroit sur le visage de cette femme, l'air riant & moqueur de cet enfant, fait un contraste qui est amusant.","Schalcken, Godfried",0,n/a,Godefroi Schalken,Berth,U,U,0,,5.5,4.75,26.125,,0,squ_rect,26.125,bois,b,wood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
R1764-53a,R1764,53,0.105577689,R,1764,D/FL,D/FL,D/FL,0,5.225746674,186,1,"(2) Un Homme de bonne humeur qui tient un verre dans lequel est un citron, peint par Schalcken: un autre Homme en habit noir, tenant des gants de la main gauche","Schalcken, Godfried",0,n/a,Godefroi Schalken,Neveu,U,U,0,,7,6,42,,0,squ_rect,42,bois,b,wood,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
R1764-53b,R1764,53,0.105577689,R,1764,D/FL,D/FL,D/FL,0,5.225746674,186,1,"(2) Un Homme de bonne humeur qui tient un verre dans lequel est un citron, peint par Schalcken: un autre Homme en habit noir, tenant des gants de la main gauche","attributed to Dou, Gerrit",0,attributed to,attribu  Gerard Dow,Neveu,U,U,0,,7,6,42,,0,squ_rect,42,bois,b,wood,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
R1764-54,R1764,54,0.107569721,R,1764,D/FL,D/FL,D/FL,0,4.941642423,140,1,"Un Paysage o l'on voit une Riviere, des Rochers & des Montagnes","Swanevelt, Herman van",0,n/a,Herman Swanevelt,"Gruel, abb",B,B,0,,11,15,165,,0,squ_rect,165,toile,t,canvas,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R1764-55,R1764,55,0.109561753,R,1764,D/FL,D/FL,D/FL,0,1.791759469,6,1,"Un Paysage & Chute d'eau  travers des Rochers, plusieurs Figures & Animau","Swanevelt, Herman van",0,n/a,Herman Swanevelt,"Rmy, Pierre",E,E,0,,30,39,1170,,0,squ_rect,1170,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
R1764-56,R1764,56,0.111553785,R,1764,D/FL,D/FL,D/FL,0,3.17805383,24,1,Un Pont & des Fabriques avec figures.,"Both (J), Jan",0,n/a,Jean Both,"Langeac, marquis de",C,C,0,,8.5,6.25,53.125,,0,squ_rect,53.125,cuivre,c,copper,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
R1764-57,R1764,57,0.113545817,R,1764,D/FL,D/FL,D/FL,0,6.684611728,800,1, J. Moyreau l'a grav sous le titre de la Marchande de Canards; c'est la 89e de son oeuvre.,"Wouwerman, Philips",0,n/a,Philippe Wouwermans,"Rmy, Pierre",E,E,0,,13.25,15,198.75,,0,squ_rect,198.75,bois,b,wood,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R1764-58,R1764,58,0.115537849,R,1764,D/FL,D/FL,D/FL,0,3.401197382,30,1,Une Rencontre de Cavalerie au bas d'un Moulin qui est en feu,Hondt,0,n/a,Hondt,"Rmy, Pierre",E,E,0,,15,12,180,,0,squ_rect,180,toile,t,canvas,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
R1764-59,R1764,59,0.11752988,R,1764,D/FL,D/FL,D/FL,0,4.276666119,72,1,"Des Ruines, des Rochers & des Animaux; il y a aussi deux figures","Breenbergh, Bartholomeus",0,n/a,Bartholom,"Mnageot, Augustin",D,D,0,,11.5,16,184,,0,squ_rect,184,cuivre,c,copper,1,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
R1764-60,R1764,60,0.119521912,R,1764,D/FL,D/FL,D/FL,0,2.564949357,13,1,Un Sculpteur qui tient une figure de terre pose sur un chevalet,"Thijs, Pieter",0,n/a,Pierre Tyssens,Unknown,,,,,39,29,1131,,0,squ_rect,1131,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R1764-61,R1764,61,0.121513944,R,1764,D/FL,D/FL,D/FL,0,4.382026635,80,1,"Deux Verres & un Plat d'argent trs ouvrag, poss sur une Table de Marbre ou est un Tapis de Turquis qui la couvre en partie; sur ce plat il y a une Montre, un Couteau d'Agare, deux Citrons & une Jatte de Porcelaine","Kalf, Willem",0,n/a,Willem Kalf,"Rmond, Georges-Alexis-Bertrand",C,C,0,,19.5,15.5,302.25,,0,squ_rect,302.25,toile,t,canvas,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
R1764-62,R1764,62,0.123505976,R,1764,D/FL,D/FL,D/FL,0,4.787491743,120,1,"L'intrieur d'une Maison de Fermier; on voit une femme qui bat du beurre, une autre qui fait la cuisine, & une troisime proche de la porte, porte un pot de lait sur sa tte: diffrens ustensiles de cuisine & des lgumes enrichissent ce tableau","Kalf, Willem",0,n/a,Willem Kalf,"Latour d'Aigle, Chevalier de",C,C,0,,14,10.5,147,,0,squ_rect,147,bois,b,wood,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
R1764-63,R1764,63,0.125498008,R,1764,D/FL,D/FL,D/FL,0,4.795790546,121,1,"Un Jardinier & une Jardiniere proche d'un puits dans un jardin: il y a par terre des bottes de raves, des choux fleurs, des concombres, oignons & autres lgumes.","Kalf, Willem",0,n/a,Willem Kalf,"Gruel, abb",B,B,0,,12.5,10,125,,0,squ_rect,125,bois,b,wood,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
R1764-64a,R1764,64,0.12749004,R,1764,D/FL,D/FL,D/FL,0,5.427150238,227.5,1,(2) Deux Batailles,"Meulen, Adam Frans van der",0,n/a,Antoine Franois Vander Meulen,"Rmy, Pierre",E,E,0,,7,19.75,138.25,,0,squ_rect,138.25,bois,b,wood,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
R1764-64b,R1764,64,0.12749004,R,1764,D/FL,D/FL,D/FL,0,5.427150238,227.5,1,(2) Deux Batailles,"Meulen, Adam Frans van der",0,n/a,Antoine Franois Vander Meulen,"Rmy, Pierre",E,E,0,,7,19.75,138.25,,0,squ_rect,138.25,bois,b,wood,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
R1764-65,R1764,65,0.129482072,R,1764,D/FL,D/FL,D/FL,0,6.728628613,836,1,"Un charmant Pasage; Deux jeunes Garcons avec des moutons proche d'une riviere, sont peints de la main d'Adrien Vanden Veld.","Ruisdael, Jacob van; Velde (A), Adriaen van de",0,n/a,Jacques Ruisdaal,"La Rochefoucault, duc de",C,C,0,,22.25,26.5,589.625,,0,squ_rect,589.625,toile,t,canvas,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
R1764-66,R1764,66,0.131474104,R,1764,D/FL,D/FL,D/FL,0,6.476972363,650,1,"Un jeune Garon portant un panache  son chapeau, est vu  mi-corps, tenant de la main gauche une coquille qui est pose sur une table; il est occup  regarder une bouteille de savon qui est en l'air.","Netscher, Caspar",0,n/a,Gaspard Netscher,"Nedelasky, comte de",C,C,0,,4,3,12,,0,squ_rect,12,bois,b,wood,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R1764-67,R1764,67,0.133466135,R,1764,F,D/FL,D/FL,1,5.010635294,150,1,"Quatre jeunes Garcons jouant  la porte de leur maison; l'un d'eux tient une cage pose sur le fond d'un tonneau, un Char est  cot","Le Nain (A), Antoine",0,n/a,Antoine le Nain,"Rmy, Pierre",E,E,0,,20,15,300,,0,squ_rect,300,toile,t,canvas,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
R1764-68a,R1764,68,0.135458167,R,1764,D/FL,D/FL,D/FL,0,2.079441542,8,1,(2) Deux Pasages avec figures & animaux,"Genoels (Archimedes), Abraham",0,n/a,Abraham Genoels,"Langeac, marquis de",C,C,0,,10.25,15.25,156.3125,,0,squ_rect,156.3125,,,,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
R1764-68b,R1764,68,0.135458167,R,1764,D/FL,D/FL,D/FL,0,2.079441542,8,1,(2) Deux Pasages avec figures & animaux,"Genoels (Archimedes), Abraham",0,n/a,Abraham Genoels,"Langeac, marquis de",C,C,0,,10.25,15.25,156.3125,,0,squ_rect,156.3125,,,,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
R1764-69,R1764,69,0.137450199,R,1764,D/FL,D/FL,D/FL,0,4.110873864,61,1,"Un Paysage du meilleur tems de ce Matre, avec figures & animaux","Vermeer van Haarlem III, Jan",0,n/a,Vander Meer de Jonge,"Langeac, marquis de",C,C,0,,7.5,10,75,,0,squ_rect,75,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
R1764-70a,R1764,70,0.139442231,R,1764,A,D/FL,D/FL,1,1.871802177,6.5,1,(2) Deux sujets de Guerre,"Querfurt, August",0,n/a,Auguste Querfurt,"Wille, Johan Georg",C,C,0,,7.5,10,75,,0,squ_rect,75,toile,t,canvas,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R1764-70b,R1764,70,0.139442231,R,1764,A,D/FL,D/FL,1,1.871802177,6.5,1,(2) Deux sujets de Guerre,"Querfurt, August",0,n/a,Auguste Querfurt,"Wille, Johan Georg",C,C,0,,7.5,10,75,,0,squ_rect,75,toile,t,canvas,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R1764-72,R1764,72,0.143426295,R,1764,D/FL,D/FL,D/FL,0,3.465735903,32,1,Une Fte en l'honneur de Bacchus,"Beschey, Balthazar",1,n/a,Bathazar Beschey,"d'Arcy, Chevalier Patrick",C,C,0,,20,25.5,510,,0,squ_rect,510,bois,b,wood,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R1764-73,R1764,73,0.145418327,R,1764,D/FL,D/FL,D/FL,0,2.63905733,14,1,Les trois Maries au Tombeau,"Beschey, Balthazar",1,n/a,Bathazar Beschey,Unknown,,,,,15,18,270,,0,squ_rect,270,cuivre,c,copper,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
R1764-74a,R1764,74,0.147410359,R,1764,I,D/FL,D/FL,1,4.605170186,100,1,"(2) Petite Chasse aux Canards, & Prparatifs pour la pche, gravs par N. Dufour: ces deux Estampes qui se vendent chez la Veuve de F. Chereau, sont graves d'aprs les deux tableaux qui sont sous ce Numro","Casanova (F), Francesco",1,n/a,Casanova,Unknown,,,,,9.25,18,166.5,,0,squ_rect,166.5,toile,t,canvas,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
R1764-74b,R1764,74,0.147410359,R,1764,I,D/FL,D/FL,1,4.605170186,100,1,"(2) Petite Chasse aux Canards, & Prparatifs pour la pche, gravs par N. Dufour: ces deux Estampes qui se vendent chez la Veuve de F. Chereau, sont graves d'aprs les deux tableaux qui sont sous ce Numro","Casanova (F), Francesco",1,n/a,Casanova,Unknown,,,,,9.25,18,166.5,,0,squ_rect,166.5,toile,t,canvas,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
R1764-75a,R1764,75,0.14940239,R,1764,I,D/FL,D/FL,1,4.388257184,80.5,1,"(2) Deux Tableaux, dont un a t grav par J. Moyreau; l'Estampe a pour titre, l'Escorte d'Equipage","Casanova (F), Francesco",1,n/a,Casanova,"Rmond, Georges-Alexis-Bertrand",C,C,0,,12,19,228,,0,squ_rect,228,toile,t,canvas,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
R1764-75b,R1764,75,0.14940239,R,1764,I,D/FL,D/FL,1,4.388257184,80.5,1,"(2) Deux Tableaux, dont un a t grav par J. Moyreau; l'Estampe a pour titre, l'Escorte d'Equipage","Casanova (F), Francesco",1,n/a,Casanova,"Rmond, Georges-Alexis-Bertrand",C,C,0,,12,19,228,,0,squ_rect,228,toile,t,canvas,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
R1764-76,R1764,76,0.151394422,R,1764,D/FL,D/FL,D/FL,0,3.610917913,37,1,"Une Femme debout, tenant un Ballet sur lequel elle semble se reposer: le fond de ce tableau est une cuisine o se voient diffrens ustensiles.","Krause (A), Antoine",0,n/a,Antoine Krause,"Basan, Pierre-Franois",D,D,0,,14.25,10.5,149.625,,0,squ_rect,149.625,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
R1764-77a,R1764,77,0.153386454,R,1764,D/FL,D/FL,D/FL,0,3.198673118,24.5,1,(2) Une Marchande de Carpes & une de Creuset,"Krause (A), Antoine",0,n/a,Antoine Krause,Vaurio,U,U,0,,17,13.6,231.2,,0,squ_rect,231.2,toile,t,canvas,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R1764-77b,R1764,77,0.153386454,R,1764,D/FL,D/FL,D/FL,0,3.198673118,24.5,1,(2) Une Marchande de Carpes & une de Creuset,"Krause (A), Antoine",0,n/a,Antoine Krause,Vaurio,U,U,0,,17,13.6,231.2,,0,squ_rect,231.2,toile,t,canvas,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R1764-78,R1764,78,0.155378486,R,1764,F,F,F,0,1.791759469,6,1,Le Buste d'une Sainte,"Frminet, Martin",0,n/a,Martin Freminet,Unknown,,,,,16,11,176,,0,oval,176,bois,b,wood,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R1764-79,R1764,79,0.157370518,R,1764,F,F,F,0,2.708050201,15,1,"La Madeleine dans sa Pnitence, elle est  mi-corps; la Tte de profil: un Rocher & un Ciel servent de fond  ce tableau, qui est un des plus fins de ce Matre","Vouet, Simon",0,n/a,Simon Vouet,"Langeac, marquis de",C,C,0,,6.5,5,32.5,,0,squ_rect,32.5,cuivre,c,copper,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R1764-80,R1764,80,0.15936255,R,1764,F,F,F,0,3.401197382,30,1,S. Franois soutenu sur des Nues; des Anges ,"Vouet, Simon",0,n/a,Simon Vouet,"La Rochefoucault, duc de",C,C,0,,14.75,11.5,169.625,,0,squ_rect,169.625,toile,t,canvas,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R1764-81,R1764,81,0.161354582,R,1764,F,F,F,0,3.218875825,25,1,"Un sujet emblmatique, compos de quatre figures; on y remarque le Tems qui enleve la Vrit, dont l'Erreur a pris la place, reprsente par une femme aile, qui porte un masque sur la tte","Vouet, Simon",0,n/a,Simon Vouet,"Rmy, Pierre",E,E,0,,32,48,1536,,0,squ_rect,1536,toile,t,canvas,1,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
R1764-82,R1764,82,0.163346614,R,1764,F,F,F,0,4.836281907,126,1,"Un Paysage & des Btimens; les arbres sont agits par un vent imptueux; le tonnere, qui tombe, effraie les figures qui y sont peintes, dont deux se voient sur un chariot tir par deux boeufs, qui tombent sur les jambes de devant.","Poussin, Nicolas",0,n/a,Nicolas Poussin,"Rmy, Pierre",E,E,0,,35,48,1680,,0,squ_rect,1680,toile,t,canvas,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
R1764-83,R1764,83,0.165338645,R,1764,F,F,F,0,4.276666119,72,1,"Notre Seigneur descendu de la croix, accompagn de deux Anges, dont un lui tient la main droite","Poussin, Nicolas",0,n/a,Nicolas Poussin,"Marcenay, de",U,U,0,,13.25,10,132.5,,0,octagon,132.5,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R1764-84,R1764,84,0.167330677,R,1764,F,F,F,0,2.48490665,12,1,Le Portrait de Nicolas Poussin,"Poussin, Nicolas",0,n/a,Nicolas Poussin,"Rmy, Pierre",E,E,0,,18,14.5,261,,0,squ_rect,261,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
R1764-85,R1764,85,0.169322709,R,1764,F,F,F,0,3.931825633,51,1,L'Ange annoncant  la Vierge qu'elle enfantera le Sauveur. ,"Blanchard (Ja), Jacques",0,n/a,Jacques Blanchard,"Rmond, Georges-Alexis-Bertrand",C,C,0,,13.5,16,216,,0,oval,216,cuivre,c,copper,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R1764-87,R1764,87,0.173306773,R,1764,F,F,F,0,3.828641396,46,1,Dana recevant la pluie d'o,"Blanchard (Ja), Jacques",0,n/a,Jacques Blanchard,Vaurio,U,U,0,,34,46,1564,,0,squ_rect,1564,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R1764-88,R1764,88,0.175298805,R,1764,F,F,F,0,3.663561646,39,1,"Un Sacrifice  la Tonne, peint  l'imitation d'u Bas-relief de marbre.","Le Sueur, Eustache",0,n/a,Eustache le Sueur,"Rmy, Pierre",E,E,0,,40,31,1240,,0,squ_rect,1240,toile,t,canvas,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R1764-89,R1764,89,0.177290837,R,1764,F,F,F,0,2.564949357,13,1,"St Mathieu; cet aptre est vu de profil &  mi-corps, la tte tourne de trois quarts; il tient un livre.","Champaigne, Philippe de",0,n/a,Philippe Champagne,"La Rochefoucault, duc de",C,C,0,,12,9.5,114,,0,squ_rect,114,toile,t,canvas,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R1764-90,R1764,90,0.179282869,R,1764,F,F,F,0,3.433987204,31,1,"L'Enfant Jesus assis sur les genoux de la Vierge, il semble vouloir aller caresser une Colombe que tient le petit St. Jean.","Bourdon, Sbastien",0,n/a,Sbastien Bourdon,Unknown,,,,,11.75,9,105.75,,0,squ_rect,105.75,toile,t,canvas,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
